Chi input:30
0 11200 fE:4.77187 dfE:0.771874 31.6981 4
0 11300 fE:4.77185 dfE:0.771853 30.2453 4
0 11400 fE:4.77183 dfE:0.771833 28.8589 4
0 11500 fE:4.77181 dfE:0.771814 27.5357 4
0 11600 fE:4.7718 dfE:0.771796 26.273 4
0 11700 fE:4.77178 dfE:0.771779 25.068 4
0 11800 fE:4.77176 dfE:0.771763 23.9181 4
0 11900 fE:4.77175 dfE:0.771747 22.8208 4
0 12000 fE:4.77173 dfE:0.771732 21.7737 4
0 12100 fE:4.77172 dfE:0.771718 20.7744 4
0 12200 fE:4.7717 dfE:0.771705 19.8209 4
0 12300 fE:4.77169 dfE:0.771692 18.9111 4
0 12400 fE:4.77168 dfE:0.771679 18.0429 4
0 12500 fE:4.77167 dfE:0.771668 17.2151 4
0 12600 fE:4.77166 dfE:0.771657 16.4254 4
0 12700 fE:4.77165 dfE:0.771646 15.6719 4
0 12800 fE:4.77164 dfE:0.771636 14.9528 4
0 12900 fE:4.77163 dfE:0.771626 14.2666 4
0 13000 fE:4.77162 dfE:0.771617 13.6118 4
0 13100 fE:4.77161 dfE:0.771608 12.987 4
0 13200 fE:4.7716 dfE:0.7716 12.3908 4
0 13300 fE:4.77159 dfE:0.771592 11.8219 4
0 13400 fE:4.77158 dfE:0.771584 11.2791 4
0 13500 fE:4.77158 dfE:0.771577 10.7612 4
0 13600 fE:4.77157 dfE:0.77157 10.2669 4
0 13700 fE:4.77156 dfE:0.771563 9.79539 4
0 13800 fE:4.77156 dfE:0.771557 9.34545 4
0 13900 fE:4.77155 dfE:0.771551 8.91615 4
0 14000 fE:4.77155 dfE:0.771545 8.50653 4
0 14100 fE:4.77154 dfE:0.77154 8.1157 4
0 14200 fE:4.77153 dfE:0.771535 7.74281 4
0 14300 fE:4.77153 dfE:0.77153 7.38702 4
0 14400 fE:4.77153 dfE:0.771525 7.04756 4
0 14500 fE:4.77152 dfE:0.771521 6.72369 4
0 14600 fE:4.77152 dfE:0.771516 6.41467 4
0 14700 fE:4.77151 dfE:0.771512 6.11985 4
0 14800 fE:4.77151 dfE:0.771508 5.83856 4
0 14900 fE:4.7715 dfE:0.771504 5.57018 4
0 15000 fE:4.7715 dfE:0.771501 5.31413 4
0 15100 fE:4.7715 dfE:0.771497 5.06984 4
0 15200 fE:4.77149 dfE:0.771494 4.83677 4
0 15300 fE:4.77149 dfE:0.771491 4.61441 4
0 15400 fE:4.77149 dfE:0.771488 4.40226 4
0 15500 fE:4.77149 dfE:0.771485 4.19985 4
0 15600 fE:4.77148 dfE:0.771483 4.00675 4
0 15700 fE:4.77148 dfE:0.77148 3.82252 4
0 15800 fE:4.77148 dfE:0.771478 3.64675 4
0 15900 fE:4.77148 dfE:0.771475 3.47906 4
0 16000 fE:4.77147 dfE:0.771473 3.31908 4
0 16100 fE:4.77147 dfE:0.771471 3.16645 4
0 16200 fE:4.77147 dfE:0.771469 3.02083 4
0 16300 fE:4.77147 dfE:0.771467 2.88191 4
0 16400 fE:4.77147 dfE:0.771465 2.74937 4
0 16500 fE:4.77146 dfE:0.771463 2.62293 4
0 16600 fE:4.77146 dfE:0.771462 2.50229 4
0 16700 fE:4.77146 dfE:0.77146 2.38721 4
0 16800 fE:4.77146 dfE:0.771459 2.27741 4
0 16900 fE:4.77146 dfE:0.771457 2.17267 4
0 17000 fE:4.77146 dfE:0.771456 2.07273 4
0 17100 fE:4.77145 dfE:0.771454 1.9774 4
0 17200 fE:4.77145 dfE:0.771453 1.88644 4
0 17300 fE:4.77145 dfE:0.771452 1.79967 4
0 17400 fE:4.77145 dfE:0.771451 1.71689 4
0 17500 fE:4.77145 dfE:0.77145 1.63792 4
0 17600 fE:4.77145 dfE:0.771449 1.56258 4
0 17700 fE:4.77145 dfE:0.771448 1.4907 4
0 17800 fE:4.77145 dfE:0.771447 1.42213 4
0 17900 fE:4.77145 dfE:0.771446 1.35671 4
0 18000 fE:4.77145 dfE:0.771445 1.2943 4
0 18100 fE:4.77144 dfE:0.771444 1.23476 4
0 18200 fE:4.77144 dfE:0.771443 1.17796 4
0 18300 fE:4.77144 dfE:0.771443 1.12377 4
0 18400 fE:4.77144 dfE:0.771442 1.07207 4
0 18500 fE:4.77144 dfE:0.771441 1.02275 4
0 18600 fE:4.77144 dfE:0.771441 0.9757 4
0 18700 fE:4.77144 dfE:0.77144 0.930814 4
0 18800 fE:4.77144 dfE:0.771439 0.887993 4
0 18900 fE:4.77144 dfE:0.771439 0.847141 4
0 19000 fE:4.77144 dfE:0.771438 0.808168 4
0 19100 fE:4.77144 dfE:0.771438 0.770988 4
0 19200 fE:4.77144 dfE:0.771437 0.735518 4
0 19300 fE:4.77144 dfE:0.771437 0.70168 4
0 19400 fE:4.77144 dfE:0.771436 0.669398 4
0 19500 fE:4.77144 dfE:0.771436 0.638601 4
0 19600 fE:4.77144 dfE:0.771436 0.609221 4
0 19700 fE:4.77144 dfE:0.771435 0.581193 4
0 19800 fE:4.77143 dfE:0.771435 0.554454 4
0 19900 fE:4.77143 dfE:0.771434 0.528945 4
0 20000 fE:4.77143 dfE:0.771434 0.504609 4
0 20100 fE:4.77143 dfE:0.771434 0.481393 4
0 20200 fE:4.77143 dfE:0.771433 0.459245 4
0 20300 fE:4.77143 dfE:0.771433 0.438116 4
0 20400 fE:4.77143 dfE:0.771433 0.417959 4
0 20500 fE:4.77143 dfE:0.771433 0.39873 4
0 20600 fE:4.77143 dfE:0.771432 0.380385 4
0 20700 fE:4.77143 dfE:0.771432 0.362884 4
0 20800 fE:4.77143 dfE:0.771432 0.346188 4
0 20900 fE:4.77143 dfE:0.771432 0.33026 4
0 21000 fE:4.77143 dfE:0.771431 0.315065 4
0 21100 fE:4.77143 dfE:0.771431 0.300569 4
0 21200 fE:4.77143 dfE:0.771431 0.28674 4
0 21300 fE:4.77143 dfE:0.771431 0.273548 4
0 21400 fE:4.77143 dfE:0.771431 0.260962 4
0 21500 fE:4.77143 dfE:0.771431 0.248955 4
0 21600 fE:4.77143 dfE:0.77143 0.237501 4
0 21700 fE:4.77143 dfE:0.77143 0.226573 4
0 21800 fE:4.77143 dfE:0.77143 0.216149 4
0 21900 fE:4.77143 dfE:0.77143 0.206204 4
0 22000 fE:4.77143 dfE:0.77143 0.196716 4
0 22100 fE:4.77143 dfE:0.77143 0.187665 4
0 22200 fE:4.77143 dfE:0.77143 0.179031 4
0 22300 fE:4.77143 dfE:0.771429 0.170793 4
0 22400 fE:4.77143 dfE:0.771429 0.162935 4
0 22500 fE:4.77143 dfE:0.771429 0.155438 4
0 22600 fE:4.77143 dfE:0.771429 0.148287 4
0 22700 fE:4.77143 dfE:0.771429 0.141464 4
0 22800 fE:4.77143 dfE:0.771429 0.134955 4
0 22900 fE:4.77143 dfE:0.771429 0.128746 4
0 23000 fE:4.77143 dfE:0.771429 0.122822 4
0 23100 fE:4.77143 dfE:0.771429 0.117171 4
0 23200 fE:4.77143 dfE:0.771429 0.11178 4
0 23300 fE:4.77143 dfE:0.771429 0.106637 4
0 23400 fE:4.77143 dfE:0.771428 0.10173 4
0 23500 fE:4.77143 dfE:0.771428 0.0970496 4
0 23600 fE:4.77143 dfE:0.771428 0.0925842 4
0 23700 fE:4.77143 dfE:0.771428 0.0883244 4
0 23800 fE:4.77143 dfE:0.771428 0.0842605 4
